Order No,Time from Pickup to Arrival
Order_No_17369,3795309.6038798806
Order_No_22984,6178382.395971691
Order_No_21905,4009441.0094298623
Order_No_15515,5907995.636318152
Order_No_15426,5021075.331455814
Order_No_6549,4077605.6488388646
Order_No_15238,5727335.586586023
Order_No_2433,5343518.932972632
Order_No_18083,5044627.118476609
Order_No_9621,3356598.918922648
Order_No_8499,5162650.001224955
Order_No_9073,3451304.3806625353
Order_No_12853,5565538.476815836
Order_No_23266,3800949.922070269
Order_No_14405,7283630.908608984
Order_No_18499,4262222.609372503
Order_No_23493,6041010.6689596
Order_No_7079,5797823.702336294
Order_No_4182,5669664.742674655
Order_No_25009,5750972.89664597
Order_No_8196,3331893.73871074
Order_No_2274,6472557.8028555885
Order_No_26935,6778340.596366016
Order_No_1237,3706386.791135508
Order_No_8924,4422976.980397307
Order_No_26255,5830016.368257679
Order_No_20995,5982001.351265628
Order_No_22833,4542868.3544985615
Order_No_7180,3517131.9169784673
Order_No_9866,3869671.7473639846
Order_No_26778,3373605.1665038974
Order_No_22857,3581788.4667189103
Order_No_22660,7192994.703234857
Order_No_14475,5824576.016094933
Order_No_14799,3922004.4027661635
Order_No_12813,6199004.819684952
Order_No_7786,4305142.690165234
Order_No_15245,5547892.884554881
Order_No_25049,4262926.880922221
Order_No_23161,5952775.7340910025
Order_No_16300,6298754.867712727
Order_No_24973,5542673.766545514
Order_No_13485,4487331.0845456375
Order_No_21191,5300892.428973722
Order_No_1929,5724588.8515038
Order_No_8098,4423373.978199763
Order_No_5939,5205696.934171282
Order_No_13578,5011984.4803652335
Order_No_7347,3843952.44673713
Order_No_3494,3937787.490863437
Order_No_19007,4367457.160165253
Order_No_9769,3856563.3888216396
Order_No_26436,5716669.666519046
Order_No_25480,4219468.231393553
Order_No_23237,5712767.282019367
Order_No_20579,5523100.405155763
Order_No_28243,5109956.011756966
Order_No_2832,7629662.470877578
Order_No_3870,3923933.503128629
Order_No_17832,4665409.892140961
Order_No_5740,5141255.633064957
Order_No_17103,5658764.98886662
Order_No_27825,4042658.201412682
Order_No_13786,5886744.755961242
Order_No_24974,4959822.421625387
Order_No_11769,4927937.316329027
Order_No_18513,5983579.891609531
Order_No_1776,5940159.98120895
Order_No_23230,5409559.046489252
Order_No_7645,5734037.6586102545
Order_No_10130,5618428.664415196
Order_No_19147,3584678.195288519
Order_No_27116,5671290.9513928285
Order_No_21929,5451626.276541136
Order_No_21672,3922278.8170544547
Order_No_14929,4975505.705873673
Order_No_11808,3900127.125452686
Order_No_26156,5303904.1294929795
Order_No_6908,3629519.4158220314
Order_No_19807,6075465.943586038
Order_No_12880,3727186.0886989636
Order_No_1547,5410247.780861913
Order_No_10387,3880699.9560775487
Order_No_20876,4263148.347675909
Order_No_8864,6331055.904672557
Order_No_23664,3331178.630504626
Order_No_12351,4157545.0523438603
Order_No_21917,4858921.783429444
Order_No_11517,6303779.616496848
Order_No_25755,5643077.84452415
Order_No_1924,5915121.953865329
Order_No_10052,6471065.018687403
Order_No_15623,5941041.443255261
Order_No_5801,5573265.50022656
Order_No_1677,3995542.1632148796
Order_No_14791,6430826.679543947
Order_No_10311,5007133.458132574
Order_No_9095,5701256.498744304
Order_No_20212,4697424.474471456
Order_No_4631,3870248.0032083774
Order_No_27983,3905038.0068771327
Order_No_23690,3833565.189256288
Order_No_9896,5189748.415353379
Order_No_6419,6158406.81197382
Order_No_27099,5995662.513824812
Order_No_27128,5651947.184607252
Order_No_8329,3988705.9539465397
Order_No_25476,5058994.972966987
Order_No_25575,4388949.633957038
Order_No_27199,5668069.36916567
Order_No_6579,5810659.5738994265
Order_No_26967,5229065.950960581
Order_No_11280,3693971.487730413
Order_No_10660,3258975.1063036146
Order_No_20723,3987797.3509404403
Order_No_16228,3875569.6451104293
Order_No_3188,3981672.3802057235
Order_No_867,4091973.2309859972
Order_No_18462,6318987.08020101
Order_No_20644,5742999.157686566
Order_No_22927,3866990.8388249837
Order_No_27202,3909325.8446603855
Order_No_12583,4049061.229089731
Order_No_9729,5789845.327783387
Order_No_3328,5074643.481121698
Order_No_8953,3884068.8978662267
Order_No_3074,6220106.034005854
Order_No_20197,5617113.780100565
Order_No_17047,3854572.3774772724
Order_No_25090,5681062.689381899
Order_No_21314,3358925.533477206
Order_No_10722,3420576.955971536
Order_No_15717,5513039.254287482
Order_No_23711,5821851.199353829
Order_No_21659,4230272.996260888
Order_No_20441,5788397.130475588
Order_No_24581,5007539.389180638
Order_No_6179,7361551.809620184
Order_No_20815,4330795.136317397
Order_No_2344,5390990.758066085
Order_No_12902,4507088.901238576
Order_No_135,4195703.222090658
Order_No_26580,6009154.2611055
Order_No_1751,5502963.146493023
Order_No_9709,5005828.700776656
Order_No_2501,5189121.671267083
Order_No_17871,5780353.344591546
Order_No_21452,5681888.254536508
Order_No_7297,6166359.874632796
Order_No_20542,5812788.7755251285
Order_No_1513,3992846.321541052
Order_No_21071,6413256.538228817
Order_No_24692,6308510.237146776
Order_No_4871,3773456.823774823
Order_No_7987,7886560.3755540475
Order_No_4878,4560206.455209116
Order_No_26159,4767516.10095427
Order_No_13162,6029754.918063868
Order_No_519,6631976.047719524
Order_No_21050,5946559.797417441
Order_No_17446,5820011.489717305
Order_No_9092,4801317.9836776545
Order_No_16340,3384600.4982298515
Order_No_21913,5504976.44999157
Order_No_23243,5103652.22068942
Order_No_23589,3659104.484419457
Order_No_11532,4966049.242857711
Order_No_21139,4726096.551205341
Order_No_15387,3771878.2284343266
Order_No_5735,5433006.082941712
Order_No_1905,4243374.796259351
Order_No_27442,3916681.745213534
Order_No_3439,4846984.436733196
Order_No_2544,5584310.253271752
Order_No_11152,3402294.976129822
Order_No_27198,3456028.952426296
Order_No_19472,6650536.153166264
Order_No_13493,4275620.055880535
Order_No_26088,5479025.575371909
Order_No_10716,3701728.9208678734
Order_No_11549,6168921.14130226
Order_No_3190,5904926.3292664075
Order_No_16876,4249270.454154744
Order_No_16581,4318181.6877314
Order_No_15873,5944591.668678596
Order_No_16172,5925908.40911056
Order_No_3225,3935611.966676038
Order_No_17034,5588807.73819041
Order_No_8072,5655260.199912362
Order_No_6325,4201534.06745138
Order_No_16052,5505367.515528508
Order_No_4548,6254457.9537059795
Order_No_14533,3651012.6601785007
Order_No_1047,2736265.0845058276
Order_No_17723,4151034.2563665565
Order_No_6384,3736904.761056187
Order_No_3254,4259925.953799879
Order_No_1550,7333737.72272029
Order_No_5515,6086740.370980327
Order_No_25797,4771534.7749797
Order_No_7796,6027708.225950878
Order_No_27018,4510925.122277143
Order_No_153,6223956.199698971
Order_No_16842,6211578.703137837
Order_No_24311,4347080.76892296
Order_No_21793,5657930.127102857
Order_No_15812,6357928.45377107
Order_No_26485,4803214.862236446
Order_No_4556,5380623.799412112
Order_No_23866,6232000.9686108725
Order_No_13417,6606572.147336155
Order_No_665,6337871.276352767
Order_No_24545,3298498.4376170654
Order_No_18576,5381460.5155631285
Order_No_25287,5140257.732821667
Order_No_26576,6235561.606390799
Order_No_17256,4103786.986024406
Order_No_20509,4440755.572184038
Order_No_17571,6378860.134429127
Order_No_15252,3168081.2836861685
Order_No_9281,3524423.86292848
Order_No_3262,5563116.816122522
Order_No_2862,3659481.4205571786
Order_No_15958,5298846.495705817
Order_No_20407,3956444.257778949
Order_No_15905,5801048.768222141
Order_No_12253,4184746.755938722
Order_No_12165,5996425.90776025
Order_No_13898,6613401.587460399
Order_No_11610,4649058.7038576305
Order_No_24236,5560051.09028767
Order_No_25686,4373625.365840473
Order_No_14275,4029773.629405774
Order_No_13650,3924032.1129625384
Order_No_13988,4656312.752064522
Order_No_19222,3729771.9709931966
Order_No_8101,5265622.341633398
Order_No_16333,3997886.978249101
Order_No_20627,3785350.233883348
Order_No_12632,4305462.180933521
Order_No_21619,6598944.515148627
Order_No_3357,3518954.60754053
Order_No_12786,5585132.964387547
Order_No_8308,4004597.0624492974
Order_No_22219,5573885.581322684
Order_No_425,4429572.277840413
Order_No_26354,4011034.1834565755
Order_No_896,6971236.029836823
Order_No_11186,5940390.378403381
Order_No_14327,5117989.731570219
Order_No_437,5356412.87995285
Order_No_1589,6128235.67914494
Order_No_2123,4598124.528346709
Order_No_19098,4403118.466815894
Order_No_23303,8082314.860316484
Order_No_27684,3864170.07053706
Order_No_14934,3420103.063182114
Order_No_8441,4491432.919842476
Order_No_21179,5662660.45587405
Order_No_8065,3277265.1375443893
Order_No_468,5887951.261242998
Order_No_5643,5948322.369607801
Order_No_6875,4578253.600012539
Order_No_7690,4681134.766806656
Order_No_15253,5935531.799374112
Order_No_26158,3998630.4700431093
Order_No_7184,4939501.036445566
Order_No_7739,4493949.263116669
Order_No_18512,3598711.90031852
Order_No_4411,4036466.3811649336
Order_No_11947,5326967.458307491
Order_No_1417,5409071.462460017
Order_No_17665,3424111.1347661945
Order_No_19285,6335584.678818268
Order_No_26308,4750668.786189198
Order_No_3346,4350110.010064143
Order_No_4984,4465272.455154757
Order_No_3973,4741329.677764976
Order_No_14674,4218130.50078309
Order_No_2824,5937584.264706735
Order_No_12313,3986954.8724100576
Order_No_18473,6119475.970603713
Order_No_25161,4905745.567711286
Order_No_2575,5448728.548424293
Order_No_16388,3215664.409809068
Order_No_22068,5765098.18881118
Order_No_9208,5418294.765976005
Order_No_22990,4547053.451316209
Order_No_27988,3796238.354922448
Order_No_19215,4429739.084983892
Order_No_23724,3509599.5718518863
Order_No_23391,3563260.730842832
Order_No_19100,4320246.248303894
Order_No_24122,6477569.196977569
Order_No_25785,6494317.704604776
Order_No_1863,3552059.014151703
Order_No_26690,5864435.957320746
Order_No_3189,4928912.880658786
Order_No_13585,4350629.707579112
Order_No_27736,6404772.294260413
Order_No_20985,3905555.9455941822
Order_No_14650,3905385.764452086
Order_No_21115,5181130.505651712
Order_No_27557,3998260.2806156077
Order_No_21906,5862373.254149151
Order_No_22384,4888529.75781847
Order_No_21003,5525663.448481781
Order_No_14464,4664048.392915031
Order_No_23829,3934667.3710598648
Order_No_20218,4080673.565252719
Order_No_21009,4136808.4344335212
Order_No_12703,4813856.046972468
Order_No_11229,4390320.217981454
Order_No_13987,3956538.451684286
Order_No_9712,4707276.781712022
Order_No_15445,6617323.310255967
Order_No_9357,3698355.306236643
Order_No_6641,6206246.678884089
Order_No_9329,3843840.8341282583
Order_No_24367,4223766.624198541
Order_No_15988,4854796.3695813455
Order_No_21290,3736807.817577493
Order_No_7323,5208538.636086741
Order_No_2471,7093616.760877692
Order_No_5882,4329651.56955782
Order_No_10957,5959808.84047891
Order_No_17248,4459136.841776211
Order_No_4755,4344213.4483771315
Order_No_19623,4524675.034220377
Order_No_9938,3645861.910441683
Order_No_26495,4801162.445783035
Order_No_20975,3461945.533612705
Order_No_14295,5079800.327672968
Order_No_20580,3912703.3555859793
Order_No_22794,4695144.86086764
Order_No_18333,4460594.656567213
Order_No_17846,4003979.6665021516
Order_No_16257,4178046.1457289685
Order_No_1443,4069187.7195870164
Order_No_11399,4782315.62372129
Order_No_9556,5879979.146215068
Order_No_12193,5612031.216604107
Order_No_19480,4455774.730331882
Order_No_4977,6379712.894035714
Order_No_14586,5158285.702788886
Order_No_2467,4465735.8550115125
Order_No_20524,5744262.3389918
Order_No_21678,3781052.370683003
Order_No_9087,5367613.510508829
Order_No_296,5614450.133031388
Order_No_2921,6194930.285208401
Order_No_8321,3794469.7931456845
Order_No_15014,4418592.606200367
Order_No_25269,6017385.960856014
Order_No_23934,3508949.3498915494
Order_No_22632,4685213.337736746
Order_No_11188,5070710.50011639
Order_No_16625,4505143.026567651
Order_No_18759,5829952.414838423
Order_No_11601,4344673.101082437
Order_No_5374,6194387.801602432
Order_No_23793,5101980.069605444
Order_No_3220,6049298.825957814
Order_No_13735,4461589.893364254
Order_No_20650,4364370.718423597
Order_No_11935,6156600.645508903
Order_No_18160,4349055.913094886
Order_No_28005,5184244.004263203
Order_No_17016,4788080.594125567
Order_No_1366,4458740.951781779
Order_No_14378,5064786.49810973
Order_No_22021,3989044.375693242
Order_No_18105,6468289.333774637
Order_No_15108,5238797.134647479
Order_No_21570,5219354.693498899
Order_No_8701,5819025.593263005
Order_No_14006,5453596.91073563
Order_No_9266,5175035.298194346
Order_No_9731,4579373.947902099
Order_No_1450,6088614.659343293
Order_No_15899,6310355.335482284
Order_No_13058,5113622.363843223
Order_No_49,6499714.43265138
Order_No_24843,3346964.671709265
Order_No_10691,5987020.564278563
Order_No_24401,4525818.362868382
Order_No_9570,4325764.894301681
Order_No_4511,5904003.884308343
Order_No_15911,5002649.329679644
Order_No_17096,5271981.97163977
Order_No_13729,5093617.246514744
Order_No_22076,3640580.257862561
Order_No_13489,4165191.89914109
Order_No_15868,5362573.534072379
Order_No_21770,3635942.4587744423
Order_No_12416,4274052.21391921
Order_No_9183,4038138.9298649454
Order_No_2002,6320733.4667692175
Order_No_27547,3938346.523265702
Order_No_24709,3672136.6081476114
Order_No_10104,6325616.666431872
Order_No_6973,6742221.257315297
Order_No_12058,4488596.513536417
Order_No_19895,5881383.927320067
Order_No_24466,3592076.7602731874
Order_No_18247,4918864.576037536
Order_No_26025,4049822.4434729144
Order_No_24171,3684721.345289383
Order_No_3264,4235901.418475371
Order_No_19825,4461354.592784041
Order_No_5111,5615745.1969881365
Order_No_5595,5523591.676402954
Order_No_24374,5875142.384057161
Order_No_11745,5132336.149141687
Order_No_5678,4921514.196739183
Order_No_12683,4058252.26212923
Order_No_19910,5372333.150674483
Order_No_15837,6216589.045634709
Order_No_17893,5546829.456299051
Order_No_20919,5904850.546507137
Order_No_15411,4753028.141130788
Order_No_2192,4263143.61472978
Order_No_15246,4860261.486329715
Order_No_25189,5779515.39463821
Order_No_20372,4801657.363896529
Order_No_25134,3403934.9516858
Order_No_19460,3540666.0289383563
Order_No_15260,5582654.793937502
Order_No_13191,4534258.926457429
Order_No_9671,5556782.714408726
Order_No_5803,5128508.183481248
Order_No_26244,4545494.77003264
Order_No_16887,4380396.427485353
Order_No_25769,3689228.6261945437
Order_No_21533,5256234.835369013
Order_No_7294,5479239.300141052
Order_No_2241,4916330.495433711
Order_No_19883,4454343.920060307
Order_No_9893,5604160.018924039
Order_No_12495,4340649.466250957
Order_No_9828,5338379.178449741
Order_No_26757,6521817.069964082
Order_No_1295,3633070.732657259
Order_No_7930,4266520.993533309
Order_No_4241,6044855.775732823
Order_No_19099,3311391.09253109
Order_No_22896,3876826.737975965
Order_No_14764,4848535.652720244
Order_No_16910,5539241.770155489
Order_No_13303,3603261.4660955444
Order_No_838,4326072.92069732
Order_No_2355,4864954.530017231
Order_No_11381,4832891.783426468
Order_No_1594,3472118.4572452144
Order_No_9471,5899030.659941827
Order_No_16504,5557851.759204765
Order_No_16163,5998477.063153373
Order_No_18539,4339988.051149792
Order_No_6286,3669612.703473851
Order_No_6122,7317232.143870469
Order_No_20015,4763846.207498204
Order_No_6667,5341947.372191889
Order_No_17865,5578659.73580346
Order_No_18818,4939287.0678653475
Order_No_27112,3861724.390091329
Order_No_26169,5337022.747661704
Order_No_9614,3443364.0693073156
Order_No_14010,3683996.078266786
Order_No_3206,4481313.324799245
Order_No_1843,4146524.7029636647
Order_No_2265,5694469.333708052
Order_No_18179,6515707.812873558
Order_No_24589,3808666.7068769657
Order_No_21840,4553767.756503013
Order_No_13179,6070196.134253546
Order_No_8793,5004511.159708975
Order_No_23698,6035020.002073133
Order_No_11305,5726902.266041151
Order_No_22266,5918055.385740215
Order_No_3386,5335472.714267987
Order_No_21656,5577020.345867863
Order_No_24447,4832536.274865366
Order_No_14736,5175632.780145579
Order_No_2769,5999455.81269174
Order_No_26286,4098837.4754996947
Order_No_23425,6292344.271412858
Order_No_2307,4060243.433425168
Order_No_15847,5443513.304956002
Order_No_341,3391009.87959954
Order_No_20121,5110398.229223378
Order_No_23115,4772605.548334488
Order_No_1019,5509038.518310288
Order_No_9797,3725302.5692045023
Order_No_23687,5545108.492420895
Order_No_7898,3692267.209261613
Order_No_27930,5557208.189785077
Order_No_22101,6097508.4895352265
Order_No_7143,4316528.942942208
Order_No_25550,5435077.774545569
Order_No_2430,5108856.820441964
Order_No_9259,4144460.081066682
Order_No_25775,3583604.8508559116
Order_No_27000,6413843.947734105
Order_No_3562,5037594.602411563
Order_No_3834,3874587.833989846
Order_No_28050,5336583.546263641
Order_No_4564,5503934.194040631
Order_No_18590,5782546.766783704
Order_No_12094,5476790.446473204
Order_No_22260,6263249.048878256
